acsf814w_dust,VISTA_Y_dust,VISTA_J_dust,VISTA_H_dust,VISTA_Ks_dust,irac_ch1_dust,irac_ch2_dust,NIRCam_F115W_dust,NIRCam_F150W_dust,NIRCam_F277W_dust,NIRCam_F444W_dust
27.03167,26.465841,25.951822,24.698767,24.089518,23.037384,22.757734,26.164312,24.979057,23.556566,22.786076
25.985058,25.8105,25.504578,24.450663,24.132711,23.582834,23.4618,25.624914,24.67321,23.875973,23.477945
23.524351,23.521557,23.50726,22.971054,22.893784,22.564917,22.516956,23.509752,23.053406,22.761805,22.525713
25.540483,25.304611,25.06629,24.191902,23.87172,23.242426,23.104025,25.165264,24.370901,23.5689,23.120491
27.704264,27.291363,26.863747,25.67334,25.055662,24.064922,23.791504,27.04482,25.968437,24.547607,23.819798
25.8269,25.627077,25.394651,24.47876,24.14356,23.517971,23.36805,25.489975,24.67363,23.84389,23.38567
25.820038,25.35866,24.87402,23.58768,23.05908,22.098913,21.83748,25.068762,23.870802,22.598846,21.865328
25.863852,25.719719,25.467983,24.508055,24.304491,23.954042,23.931482,25.569649,24.679218,24.13693,23.937061
25.749977,25.595255,25.363668,24.414087,24.141829,23.65763,23.562365,25.456194,24.606022,23.91268,23.574827
25.602503,25.39815,25.16806,24.271986,23.973442,23.401474,23.281012,25.262165,24.45548,23.70035,23.295542
25.3532,25.092415,24.84023,23.947397,23.624857,22.979824,22.82933,24.943167,24.130117,23.31883,22.846315
26.528154,26.159918,25.786737,24.685638,24.183638,23.253098,22.996122,25.939281,24.948784,23.737951,23.02361
24.910393,24.716642,24.311115,23.12118,22.83123,22.37481,22.277706,24.462345,23.368467,22.626925,22.290682
25.980965,25.718307,25.464796,24.569958,24.246084,23.602627,23.459547,25.570784,24.75331,23.937721,23.475973
24.92403,24.718874,24.498762,23.612825,23.327414,22.757229,22.62977,24.587301,23.793285,23.060507,22.64479
25.30839,25.193235,25.065224,24.342482,24.156296,23.756182,23.691956,25.119404,24.474327,23.97321,23.700413
25.78756,25.599281,25.379782,24.485008,24.172375,23.581373,23.446487,25.469788,24.67275,23.889381,23.462843
25.04219,24.87791,24.659105,23.754133,23.475603,22.862888,22.71467,24.745636,23.939474,23.205545,22.733572
25.235085,24.98177,24.730013,23.820423,23.502115,22.868635,22.720482,24.83336,24.001106,23.202307,22.737537
25.18756,25.055954,24.862108,23.976994,23.707827,23.199305,23.09092,24.939787,24.158875,23.470177,23.104546
25.25579,25.186287,25.049013,24.234266,24.033949,23.659449,23.597778,25.105816,24.390244,23.861847,23.606712
25.347973,25.217825,25.051819,24.235434,24.016907,23.567158,23.484907,25.120817,24.385853,23.808493,23.496235
26.732244,26.33964,25.961945,24.871689,24.383959,23.520184,23.295076,26.120031,25.11019,23.95377,23.31944
25.867527,25.493404,25.144295,24.10772,23.654428,22.73787,22.486069,25.287016,24.345163,23.226395,22.5134
26.78517,26.349417,25.930544,24.775528,24.231827,23.283506,23.027576,26.10488,25.038467,23.75756,23.054459
25.280869,25.207623,25.106892,24.414131,24.239296,23.86582,23.807817,25.150625,24.538496,24.068146,23.816196
25.946083,25.78323,25.597195,24.783068,24.532816,24.049376,23.960138,25.678211,24.934805,24.299704,23.971174
26.138227,25.991999,25.764278,24.852694,24.605265,24.172403,24.109612,25.859417,25.019627,24.39434,24.119705
26.309214,25.934608,25.557821,24.456184,23.99171,23.088793,22.845455,25.71234,24.697823,23.564613,22.872896
25.199755,25.155115,25.05667,24.340351,24.222971,23.953985,23.945957,25.097795,24.45696,24.1045,23.949305
26.209396,25.727755,25.27726,24.091776,23.568254,22.514498,22.216942,25.459787,24.355246,23.075037,22.248423
25.417685,25.275312,25.091648,24.240297,23.981016,23.473433,23.366232,25.165678,24.412851,23.744093,23.37992
24.899038,24.810003,24.703028,24.001945,23.8412,23.476797,23.421938,24.74756,24.127972,23.678944,23.429552
26.32044,25.935549,25.59996,24.64202,24.20647,23.412148,23.211798,25.742807,24.85171,23.811417,23.232056
25.455164,25.340322,25.148905,24.273003,24.069447,23.688065,23.63733,25.226099,24.430042,23.891691,23.64591
25.507217,25.41675,25.265017,24.464851,24.287481,23.922724,23.884066,25.32676,24.606756,24.11971,23.891459
25.127766,25.004726,24.851524,24.074026,23.8479,23.369967,23.277063,24.914145,24.22383,23.627317,23.289417
25.014536,24.837097,24.646183,23.823263,23.580507,23.06554,22.96381,24.723953,23.979221,23.34229,22.976645
24.215464,24.002823,23.685368,22.59742,22.295525,21.717852,21.580761,23.809307,22.8103,22.03837,21.597647
23.99266,23.83917,23.52787,22.45376,22.23082,21.82128,21.744415,23.64459,22.654633,22.05421,21.755981
23.231201,23.124277,22.990814,22.226904,22.056631,21.647352,21.573782,23.043255,22.359495,21.878538,21.584198
24.008484,23.890354,23.755924,23.022816,22.846766,22.419489,22.347366,23.809319,23.152752,22.657156,22.357494
25.359835,25.249266,25.095463,24.302616,24.12003,23.753962,23.7113,25.161015,24.439758,23.950375,23.718046
24.022703,23.821112,23.636257,22.867954,22.60648,22.017399,21.880938,23.711555,23.019764,22.334963,21.897022
26.95928,26.675674,26.229904,25.013723,24.74365,24.337055,24.28191,26.401903,25.229881,24.549297,24.291565
26.10247,25.670721,25.253355,24.110176,23.57585,22.520773,22.21658,25.423615,24.376204,23.080076,22.248884
26.397425,26.099377,25.797947,24.807915,24.404343,23.665627,23.481798,25.922638,25.022247,24.042812,23.50235
25.658949,25.47804,25.098331,23.95957,23.687868,23.281008,23.214931,25.242891,24.18913,23.496115,23.226013
25.82798,25.722027,25.561268,24.74134,24.548353,24.181858,24.138096,25.629416,24.886742,24.376865,24.145176
24.876377,24.530174,24.214642,23.258118,22.853346,21.913921,21.646206,24.342356,23.468496,22.433514,21.676085
27.995443,27.384455,26.56204,25.184969,24.784195,24.35491,24.2874,26.846495,25.49622,24.556227,24.2984
27.802048,27.328978,26.620445,25.289528,24.912766,24.488491,24.426455,26.87553,25.576729,24.688154,24.436968
25.126125,25.047688,24.910744,24.128006,23.912516,23.479881,23.40087,24.96638,24.279688,23.71155,23.41241
26.224209,26.086414,25.912981,25.099335,24.847145,24.383959,24.302078,25.98787,25.256474,24.623257,24.312788
25.832577,25.664999,25.49846,24.745691,24.501925,24.010206,23.914762,25.570293,24.889923,24.266682,23.926067
24.987942,24.752266,24.50465,23.57835,23.260555,22.641783,22.498638,24.606127,23.765213,22.967384,22.515322
25.566887,25.4561,25.290974,24.464598,24.24846,23.82068,23.74754,25.35773,24.619383,24.049795,23.758295
24.99231,24.855343,24.683681,23.863722,23.638561,23.171526,23.083109,24.753157,24.017448,23.423235,23.095053
26.524784,26.216162,25.880947,24.815506,24.383818,23.625818,23.436995,26.018621,25.052715,24.010761,23.458538
26.196096,26.01141,25.788324,24.893108,24.617535,24.095596,23.999006,25.881048,25.070255,24.36721,24.011618
24.231659,24.126726,24.023684,23.365322,23.202427,22.766714,22.685408,24.06569,23.483723,23.010674,22.69658
26.63603,26.366625,25.961605,24.790447,24.491476,24.039469,23.973478,26.122066,25.007826,24.267529,23.983486
26.009085,25.892847,25.710897,24.842464,24.561668,24.073572,23.971153,25.787737,25.024462,24.3252,23.984118
24.5758,24.370045,24.179846,23.402002,23.142036,22.613295,22.502659,24.26085,23.554188,22.891266,22.515034
26.039713,25.859465,25.587095,24.581358,24.297613,23.823486,23.733402,25.6972,24.775179,24.069273,23.745913
29.414013,28.560911,27.796944,26.170713,25.195826,23.504185,22.98763,28.11414,26.583315,24.347418,23.03735
25.969969,25.821474,25.527588,24.486847,24.183832,23.724764,23.63842,25.645643,24.701239,23.95781,23.650993
25.073784,24.832302,24.473122,23.353596,23.005548,22.352488,22.18208,24.61123,23.587992,22.717527,22.201971
26.953844,26.577147,26.21168,25.141878,24.667963,23.826218,23.610466,26.364624,25.375467,24.248785,23.63398
26.431189,26.164795,25.88892,24.952374,24.61428,23.982445,23.852287,26.004513,25.139294,24.304976,23.867922
25.050936,24.711792,24.380434,23.35705,22.916685,21.986464,21.724392,24.515993,23.58649,22.490658,21.753666
25.374477,25.167995,24.915545,23.973528,23.656487,22.992905,22.827988,25.018398,24.163523,23.355137,22.848928
26.404137,26.212496,25.934069,24.944414,24.65987,24.189762,24.10978,26.049536,25.127234,24.428534,24.121462
25.37916,25.261478,25.10469,24.310837,24.104275,23.70393,23.64736,25.17279,24.451809,23.915272,23.655556
25.20467,25.09384,24.938137,24.145203,23.947367,23.533485,23.471638,25.002151,24.28737,23.756622,23.481298
26.802835,26.582865,26.291742,25.271996,24.927437,24.359959,24.239159,26.414309,25.476519,24.644411,24.254562
26.196486,25.95665,25.73016,24.894173,24.581688,23.989113,23.856518,25.828352,25.06024,24.293985,23.87128
23.854694,23.532246,23.071505,21.863155,21.686428,21.36355,21.31309,23.23724,22.047907,21.557192,21.321384
27.418375,27.028395,26.410534,25.146978,24.787407,24.3765,24.31741,26.640978,25.407904,24.56951,24.32831
25.694326,25.543737,25.27191,24.26527,23.972202,23.442963,23.328077,25.380419,24.467865,23.727568,23.344065
26.054806,25.81933,25.567474,24.64152,24.305285,23.676788,23.53109,25.672972,24.827257,24.001001,23.548641
24.398863,23.959307,23.341936,22.016691,21.797144,21.468502,21.415182,23.557034,22.239462,21.658527,21.424038
26.264725,25.980482,25.617954,24.497425,24.187649,23.6176,23.4987,25.764547,24.697853,23.92223,23.51439
24.42005,24.204288,23.992596,23.16634,22.941153,22.384205,22.262527,24.077953,23.310188,22.700148,22.27852
26.462843,26.247005,25.906464,24.821974,24.581892,24.196835,24.153736,26.044783,25.00274,24.395231,24.162176
24.598154,24.3453,24.077736,23.128963,22.82284,22.112309,21.925804,24.184513,23.312525,22.511522,21.948332
25.330566,25.108889,24.770983,23.676405,23.418322,22.953972,22.864756,24.903616,23.871277,23.207865,22.877893
24.653105,24.56477,24.433294,23.66558,23.444582,22.984234,22.889294,24.487307,23.813114,23.233177,22.902346
25.250599,25.183054,25.076069,24.361706,24.211756,23.888365,23.85177,25.123352,24.476555,24.06524,23.858158
24.991734,24.79968,24.58928,23.724398,23.441975,22.87892,22.75398,24.677713,23.888052,23.176258,22.769503
26.20435,26.130283,25.916786,25.011724,24.802523,24.477068,24.448362,26.005985,25.174795,24.642193,24.455685
24.794144,24.611422,24.39618,23.521704,23.201206,22.480467,22.283636,24.482403,23.70944,22.886871,22.306662
24.585993,24.506226,24.401031,23.706839,23.555262,23.211336,23.16427,24.447666,23.818707,23.40116,23.171413
24.866564,24.708876,24.517246,23.665668,23.398638,22.872398,22.75769,24.597233,23.827745,23.150738,22.772505
26.274471,25.815203,25.375072,24.197527,23.645458,22.569176,22.263641,25.554674,24.471855,23.134558,22.29607
25.194935,24.924404,24.608204,23.563114,23.160402,22.363157,22.143751,24.734575,23.798637,22.79716,22.168121
26.9327,26.56263,26.194004,25.105368,24.621721,23.77194,23.551666,26.346699,25.350368,24.198772,23.575304
28.08805,27.623537,27.175735,25.98937,25.438143,24.524742,24.295155,27.364977,26.254656,24.97176,24.318644
25.030605,24.985973,24.894337,24.19187,24.063442,23.773678,23.754835,24.933146,24.308805,23.93565,23.759352
25.377493,25.340397,25.243572,24.521402,24.364908,24.04847,24.012459,25.284924,24.649067,24.220263,24.019138
26.350594,26.147959,25.87355,24.87689,24.577612,24.069286,23.974361,25.98549,25.070135,24.32955,23.987083
26.01191,25.941765,25.740786,24.843819,24.654228,24.34897,24.330666,25.822498,25.007952,24.507332,24.336674
25.683107,25.36772,25.019676,23.93383,23.507607,22.669516,22.442335,25.159866,24.17452,23.119587,22.467855
26.143082,26.08246,25.874886,24.961185,24.750902,24.437729,24.411573,25.963783,25.123344,24.595646,24.418242
23.607899,23.553316,23.4862,22.869003,22.750368,22.386951,22.333235,23.512833,22.96938,22.596062,22.342255
27.357042,27.006014,26.449697,25.215925,24.93857,24.624388,24.60575,26.65936,25.439718,24.77199,24.612572
25.983358,25.633078,25.1404,23.832256,23.354057,22.58528,22.376516,25.33405,24.120262,22.989193,22.399303
24.491453,24.228445,23.707333,22.437014,22.034256,21.452156,21.300722,23.899773,22.730625,21.77457,21.31761
25.810715,25.575699,25.207218,24.063236,23.753975,23.23418,23.12634,25.352377,24.284431,23.51035,23.141315
24.951822,24.944384,24.828234,24.050344,23.926062,23.698902,23.701035,24.87779,24.175537,23.82343,23.70461
27.201693,26.755987,26.148424,24.88967,24.680977,24.449963,24.462221,26.370745,25.090578,24.563091,24.465834
25.208565,24.997831,24.667538,23.577608,23.298267,22.798962,22.695597,24.796991,23.782621,23.069946,22.71008
24.903143,24.809895,24.62572,23.745104,23.556828,23.203743,23.15613,24.700584,23.89532,23.395872,23.164762
25.614672,25.569216,25.406057,24.559828,24.414984,24.180614,24.185411,25.475103,24.694502,24.304325,24.188778
26.439898,26.164112,25.896208,24.98985,24.656393,24.046942,23.926285,26.012743,25.166561,24.350985,23.939697
25.437874,25.217196,24.987555,24.10215,23.799034,23.199936,23.062775,25.08311,24.274208,23.51432,23.079323
25.189363,25.0027,24.798115,23.956825,23.698412,23.17387,23.069939,24.883478,24.112217,23.451406,23.083286
25.643778,25.420057,25.220728,24.462406,24.174524,23.614162,23.494928,25.307785,24.613638,23.901377,23.508158
25.014791,24.9358,24.80631,24.04056,23.88249,23.535303,23.491678,24.858686,24.166769,23.726664,23.49981
26.1074,25.994423,25.754837,24.808552,24.568882,24.19453,24.144247,25.852978,24.983814,24.384808,24.15359
26.55551,26.275549,25.977962,24.990679,24.593842,23.889963,23.719458,26.105274,25.200035,24.244621,23.738846
25.34266,25.173878,24.99926,24.221727,23.994802,23.517181,23.423878,25.07426,24.361938,23.772306,23.435583
24.006187,23.882011,23.771654,23.129349,22.965425,22.567648,22.497047,23.820442,23.236002,22.78471,22.505735
26.946577,26.62432,26.084068,24.82238,24.457514,23.978083,23.888865,26.28874,25.086521,24.21499,23.90227
25.484606,25.342518,25.159573,24.3291,24.1239,23.730185,23.679426,25.23899,24.470339,23.93807,23.686954
25.232033,25.083542,24.895842,24.054956,23.83056,23.381613,23.30523,24.9736,24.203968,23.620792,23.316195
24.587215,24.469975,24.33131,23.59463,23.404274,22.96266,22.88492,24.388676,23.722155,23.204317,22.89591
25.498503,25.289711,25.078213,24.242886,23.961708,23.38994,23.272223,25.167648,24.404161,23.68825,23.28694
26.74424,26.521727,26.217197,25.180052,24.838373,24.277887,24.161524,26.342434,25.389576,24.560497,24.176544
25.563704,25.485529,25.354445,24.587734,24.374357,23.959845,23.885777,25.41107,24.73241,24.18075,23.89567
25.465363,25.251537,25.005144,24.067196,23.766047,23.205294,23.08548,25.107307,24.246756,23.49756,23.100504
24.880823,24.753115,24.60752,23.865702,23.676699,23.239956,23.169119,24.669725,23.991558,23.476492,23.179531
23.951824,23.947943,23.90144,23.275434,23.164,22.89063,22.860542,23.922289,23.374472,23.04534,22.866652
25.028397,24.766623,24.504108,23.590675,23.22255,22.389484,22.156504,24.610786,23.787933,22.850748,22.183311
25.203058,25.024748,24.789396,23.859192,23.533827,22.858913,22.68544,24.884165,24.058342,23.23015,22.706797
25.148643,25.0241,24.850695,24.020975,23.783476,23.314913,23.223387,24.922392,24.176504,23.563904,23.236
24.803774,24.601192,24.406492,23.610832,23.351067,22.785206,22.661312,24.48789,23.758493,23.087748,22.676468
26.89925,26.760643,26.442945,25.401718,25.088669,24.657007,24.584003,26.571526,25.619299,24.868755,24.595556
26.103815,25.59609,25.114723,23.877022,23.277987,22.127863,21.790213,25.313047,24.160955,22.730047,21.82573
28.389204,27.667665,27.036402,25.643297,24.845968,23.489511,23.097834,27.301447,25.97608,24.148762,23.136324
26.003475,25.88739,25.63436,24.652695,24.392874,23.99233,23.928164,25.737192,24.84306,24.19716,23.938799
25.154858,24.899328,24.292608,23.03376,22.5279,21.89969,21.751148,24.514544,23.377485,22.240952,21.76563
25.540148,25.320847,24.936384,23.789118,23.535316,23.128525,23.0624,25.085897,23.993183,23.346458,23.07354
26.035185,25.49815,24.842464,23.321545,22.69504,21.676342,21.383226,25.100788,23.66308,22.202917,21.413721
26.374538,26.217405,25.894924,24.867834,24.68137,24.433125,24.441183,26.024614,25.031294,24.55693,24.445004
25.315725,24.959467,24.295862,22.966059,22.411028,21.721134,21.551102,24.541155,23.321045,22.078642,21.568747
27.634958,27.1553,26.404564,25.079784,24.609877,24.092424,23.994474,26.672543,25.407806,24.339434,24.007671
26.154583,25.785236,25.159319,23.83836,23.435015,22.909924,22.791798,25.387674,24.135296,23.181173,22.807077
24.68088,24.316067,23.786383,22.448236,21.892197,20.987879,20.717943,23.992792,22.767654,21.480625,20.74476
25.817654,25.706427,25.48533,24.575813,24.409826,24.10898,24.096436,25.577072,24.721256,24.269518,24.101555
23.72245,23.59125,23.424444,22.611683,22.407743,21.88094,21.760647,23.490637,22.758196,22.18791,21.777584
25.254015,24.921911,24.393942,23.079803,22.686907,22.071142,21.913774,24.593954,23.355919,22.402727,21.93277
24.432802,24.181343,23.85634,22.768969,22.433538,21.76942,21.59816,23.98627,22.982653,22.136324,21.618626
24.629803,24.570553,24.40743,23.563206,23.391253,23.076895,23.043652,24.473976,23.705914,23.246332,23.051212
24.60868,24.59245,24.47883,23.715189,23.621372,23.418333,23.435305,24.527666,23.825762,23.535036,23.436993
25.30916,25.014223,24.670946,23.597893,23.153385,22.24208,21.982176,24.808859,23.842342,22.74357,22.011187
25.33309,24.95242,24.582293,23.500666,23.05784,22.138908,21.88535,24.734175,23.72883,22.633118,21.913973
27.298155,26.90033,26.50953,25.411713,24.938992,24.113886,23.918259,26.674,25.644485,24.523712,23.93984
25.939226,25.46523,24.665136,23.263132,22.683245,22.002548,21.838743,24.949678,23.643566,22.35343,21.855429
26.187374,26.027805,25.73898,24.722155,24.48694,24.123428,24.08017,25.856302,24.898436,24.30982,24.088648
25.387995,25.167204,24.908245,23.955025,23.64143,22.970089,22.802296,25.01327,24.145319,23.339615,22.823431
25.342802,25.280544,25.141499,24.341726,24.082344,23.628473,23.529814,25.20237,24.50709,23.866327,23.542486
24.094053,23.876135,23.657951,22.799404,22.495905,21.878716,21.730621,23.749065,22.96821,22.204882,21.748232
